Mixture	cl6	cl4	cl5	cl0	cl1	cl2	cl3	cl9	cl10	cl7	cl11	cl8	cl15	cl14	cl12	cl13	cl16	P-value	Correlation	RMSE
MeJA_T4_1	0.0367078903830102	0.0187821914984311	0.217089488818885	0.0231072024619831	0	0	0.3295349807559	0.0932811742774065	0	0.0750693993156112	0	0.10580966197202	0.0791189838201778	0.00219717721147188	0	0	0.019301849485104	0	0.313046938163455	0.950100257197673
MeJA_T4_2	0.0131956555199164	0.101866858050586	0.153429211430717	0.162917001712848	0.00722874869471985	0	0.331710371892406	0.0446485315210904	0	0.0400888709714697	0	0.0611757687091654	0.0837389814970809	0	0	0	0	0	0.286840042425403	0.958699634693296
MeJA_T4_3	0.0166005378064965	0.0877216628097962	0.194247668389828	0.148788628214924	0.0631683273515684	0	0.267506684399024	0.0280304483657779	0	0.0473871604726442	0	0.0211136674410889	0.123727324922366	0.0017078898264859	0	0	0	0	0.345657988641017	0.938808217908092
MeJA_T4_4	0.0326706744136442	0.0888549942543765	0.121954861475823	0.132922372090148	0	0.00270994462435591	0.311497370115804	0.10756516683197	0	0.0686564059530973	0.013071783022308	0	0.10463162046582	0.0033429587545354	0	0	0.0121218479981173	0	0.476123660923762	0.890137652323252
MeJA_T5_1	0.006514808276668	0.199694081770742	0.0809088079795385	0.108866993769659	0	0	0.352913255598157	0.0625213547391479	0	0.0906299933686602	0	0.00535028753975649	0.0897146188700222	0.00288579808764917	0	0	0	0	0.402735420784028	0.925675797363054
MeJA_T5_2	0.0122805656074834	0.161638154986567	0.0721280602355589	0.148875010856008	0	0	0.39017404088346	0.0732839404612325	0	0.0727481084124743	0	0	0.0650385756042016	0.00343344878505757	0.000400094167956605	0	0	0	0.621473049481328	0.872380354680593
MeJA_T5_3	0.0113943621612748	0.1907216207779	0.0839697880212067	0.143269115428938	0	0	0.364470663519623	0.0476104363134384	0	0.0472073040729395	0.012946994812051	0	0.0870322347273931	0.00328146982961193	0	0	0.00809601033562263	0	0.76846427425886	0.822541450284853
MeJA_T5_4	0.00965771864959242	0.210777582238196	0.107829004811634	0.0717213069773923	0	0	0.325723153011547	0.0625247865989624	0.0010153762995775	0.104061104240303	0.00323909544908467	0.0141248958583862	0.0853104178631064	0.0038039448006148	0	0	0.000211613201603068	0	0.396702795255579	0.928556464996348
MeJA_T6_1	0.0108198247987331	0.271731598633147	0.0930881411254641	0.0608760766653832	0	0	0.313595228910877	0.0518111264937613	0	0.0905848802122537	0	0	0.0988283037603228	0.00479490278207874	0.000664449860926048	0.00320546675705336	0	0	0.426615792558629	0.917449679787009
MeJA_T6_2	0.011947791249187	0.257656217707801	0.0721698947904291	0.139626508639826	0	0	0.326022295098391	0.0588642229529668	0	0.0586826707036704	0	0	0.0711200399335228	0.00391035892420663	0	0	0	0	0.643585088235463	0.869306736526954
MeJA_T6_3	0.0114690976968891	0.26944640897184	0.0951756024575684	0.124900422072161	0	0	0.326684634619899	0.036604629127924	0	0.0560101658101122	0	0	0.0708662119545228	0.00405966320222809	3.35768720151156e-05	0.00214364853440658	0.00260593868043359	0	0.518131048107666	0.907735672261818
