GeneSymbol	cl	cl4	cl5	cl0	cl1	cl3	cl9	cl7	cl15	cl13
AT1G03840	0	0.211442427166609	0.347744494980059	0.00100030826089292	0	0	0	0	0	0
AT1G03850	NA	0	0	0	0	NA	NA	0	0	0
AT1G03860	90.617470349305	58.5723439180398	0	44.5928211230951	0	NA	0	NA	0	NA
AT1G03870	3362.2359311836	NA	NA	0	0	NA	NA	NA	NA	NA
AT1G03880	0	0	0	0	0	0	0	0	0	0
AT1G03890	0	0	0	0	0	0	0	0	0	0
AT1G03900	NA	NA	NA	60.7671468726917	NA	NA	NA	NA	NA	0
AT1G03905	3.32176097903606	2.58279199147732	0	0	0	NA	NA	NA	0	NA
AT1G03910	39.8950831959091	31.649709219004	NA	NA	NA	NA	NA	NA	NA	0
AT1G03920	NA	1.9154668250782	0	0	1.10651234525915	0	0	NA	0	0
AT1G03930	0	NA	NA	NA	NA	NA	0	NA	0	0
AT1G03940	0	0.0282907773481078	0	0	0	0	0	0	0	0
AT1G03950	NA	NA	57.8623116682629	NA	NA	NA	NA	NA	NA	NA
AT1G03960	0	4.37253359585932	NA	NA	NA	NA	NA	NA	NA	NA
AT1G03970	NA	NA	NA	0	0	304.578032987713	NA	NA	NA	0
AT1G03980	NA	0.215349545200468	0	0	0	0.0773089392032347	0	0	0	NA
AT1G03982	0	0.003493045314235	0	0	0	0	0	0.00567115975758092	0	0
AT1G03990	0	0.0159136266570865	0	0.140333585177949	0	0	0	0	0	0
AT1G04000	62.1325376026895	NA	NA	NA	NA	NA	NA	NA	NA	0
AT1G04010	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
AT1G04020	NA	6.92300545578773	0	0	0	NA	0	0	0	NA
AT1G04030	NA	NA	NA	0	0	NA	NA	NA	NA	NA
AT1G04040	938.009422078219	NA	0	NA	NA	0	0	0	0	NA
AT1G04050	NA	NA	0	0	0.665999705151845	0	0	NA	NA	NA
AT1G04070	0	5.37913117525924	NA	NA	NA	0	NA	NA	NA	NA
AT1G04080	83.1985190057905	31.4546991665483	NA	NA	NA	NA	NA	NA	NA	NA
AT1G04090	0	0.734580028241164	NA	NA	NA	0	NA	0	0	0
AT1G04100	0	NA	NA	NA	NA	NA	NA	0	0	0
AT1G04110	NA	0	0	0	0	0	0	0	NA	NA
AT1G04120	NA	8.488351496331	31.5414012755299	NA	NA	0	NA	NA	NA	NA
AT1G04130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT1G04140	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT1G04150	0	0	0	0	0.00134831167261251	0	0	0	0	0
AT1G04160	NA	NA	NA	NA	NA	NA	0	0	NA	NA
AT1G04170	NA	100.369430549502	NA	NA	0	NA	0	NA	NA	NA
AT1G04171	0	0	0	0	0	0	0	0	0	0
AT1G04180	0	0	NA	0	NA	12.9773994158524	NA	NA	NA	0
AT1G04190	NA	22.0634955309144	NA	29.6760281840736	0	NA	NA	NA	0	NA
AT1G04200	NA	NA	NA	0	0	NA	NA	NA	NA	NA
AT1G04210	70.6717874044836	NA	NA	NA	0	NA	NA	NA	NA	NA
AT1G04220	0	NA	NA	NA	0	NA	0	NA	0	0
AT1G04230	NA	NA	NA	0	NA	NA	NA	NA	NA	NA
AT1G04240	NA	0	NA	NA	NA	483.401591356074	0	NA	NA	NA
AT1G04250	NA	208.073476387285	NA	NA	NA	0	NA	NA	NA	NA
AT1G04260	0	NA	0	21.7705282953165	NA	NA	NA	NA	NA	NA
AT1G04270	NA	625.959979718233	NA	NA	0	NA	0	0	NA	NA
AT1G04280	NA	0	NA	NA	NA	NA	NA	NA	NA	0
AT1G04290	0	NA	NA	NA	NA	NA	NA	NA	0	NA
AT1G04295	0	NA	NA	0	NA	NA	NA	NA	NA	NA
AT1G04300	38.2039791871669	NA	NA	NA	NA	NA	NA	NA	NA	0
AT1G04310	0	NA	NA	NA	NA	NA	0	0	NA	0
AT1G04320	0	0	0	0	0	0	0	0	0	0
AT1G04330	NA	0	NA	0	0	NA	NA	NA	NA	NA
AT1G04340	NA	NA	NA	24.1870981655886	0	NA	NA	NA	NA	NA
AT1G04350	0	NA	NA	NA	NA	0	0	NA	0	0
AT1G04360	NA	NA	NA	NA	NA	NA	0	0	NA	NA
AT1G04370	0	0	0	0	0	0	0	0	0	0
AT1G04380	0.186471364693128	0.00656689092066842	0	0	0	0.234068172199484	0	0	NA	NA
AT1G04390	NA	3.02569039397964	NA	NA	5.17292527301643	NA	0	NA	0	NA
AT1G04400	NA	NA	NA	NA	104.976070848906	NA	NA	NA	NA	0
